1
100,0,1,82,0
0,0,0,0,0
0,1.41,1,0,1
0,1.35,3,0,1
0,1.45,3,0,1
0,1.49,4,0,1
0,1.51,3,0,1
0,1.49,3,0,1
0,1.47,2,0,1
0,1.58,2,0,1
0,1.56,0,0,1
0,1.83,0,0,1
0,1.59,2,0,1
0,1.55,1,0,1
0,1.32,1,0,1
0,1.64,0,0,1
0,1.56,3,0,1
0,1.9,4,0,1
0,1.76,1,0,1
0,1.6,4,0,1
0,1.47,4,0,1
0,1.97,2,0,1
0,1.91,1,0,1
0,1.69,4,0,1
0,1.41,4,0,1
0,1.48,3,0,1
0,1.36,3,0,1
0,1.52,2,0,1
0,2.0,0,0,1
0,1.8,1,0,1
0,1.33,4,0,1
0,1.54,4,0,1
